"","course_name","district","city_name1","length","height","hiking_road","uphill_road","downhill_road","level"
"1600","청계산숲자람터~과천센트럴파크푸르지오써밋_코스","서울특별시","서초구",7122,392,3.22,1.9,2,25
"1601","과천센트럴파크푸르지오써밋~굴바위산_코스","경기도","과천시",6556,380,3.3,1.6,1.66,25
"1602","청계산옛골 마을버스정류장~석기봉_코스","경기도","성남시",4393,588,1.49,2.6,0.3,25
"1603","다람쥐광장~청계산(망경대)_코스","경기도","과천시",4662,603,1.8,2.1,0.76,25
"1604","청계산(망경대)~옥박골사거리_코스","경기도","과천시",6514,603,2.71,0.8,3,25
"1605","다람쥐광장~청계산 원터골 버스정류장_코스","경기도","과천시",7415,392,3.5,1.6,2.3,25
"1606","청계산 원터골 버스정류장~관문초등학교_코스","서울특별시","서초구",6138,392,2.84,1.5,1.8,25
"1607","청계산옛골 마을버스정류장~청계4통경로당_코스","경기도","성남시",7564,552,3.36,2.2,1.9,25
"1608","청계산(망경대)~다람쥐광장_코스","경기도","과천시",4662,603,1.8,0.7,2.16,25
"1609","석기봉~청계산옛골 마을버스정류장_코스","경기도","과천시",4426,588,1.33,0.1,3,25
"1610","옥박골사거리~청계산(망경대)_코스","경기도","의왕시",6514,603,2.61,2.9,0.9,25
"1611","청계산 원터골 버스정류장~과천센트럴파크푸르지오써밋_코스","서울특별시","서초구",7603,392,3.5,1.9,2.2,25
"1612","독정이골~청계산(망경대)_코스","경기도","의왕시",5920,603,2.72,2.4,0.7,25
"1613","관문초등학교~청계산 원터골 버스정류장_코스","경기도","과천시",6138,392,2.74,1.5,1.9,25
"1614","관문초등학교~청계산기도원_코스","경기도","과천시",6160,412,3,1.6,1.56,25
"1615","청계산옛골 마을버스정류장~석기봉_코스","경기도","성남시",4421,588,1.82,2.5,0.1,25
"1616","청계산 원터골 버스정류장~다람쥐광장_코스","서울특별시","서초구",7415,392,3.3,2.2,1.9,25
"1617","봉제산공원~대일고등학교_코스","서울특별시","강서구",1005,113,0.4,0.1,0.5,25
"1618","한광고등학교~봉제산 근린공원_코스","서울특별시","강서구",1346,113,0.55,0.4,0.4,25
"1619","농림축산검역본부 서울지역본부~가나빌라_코스","서울특별시","강서구",1108,104,0.3,0.2,0.6,25
"1620","봉제산 근린공원~한광고등학교_코스","서울특별시","강서구",1346,113,0.55,0.4,0.4,25
"1621","아차산~워커힐버스정류소_코스","경기도","구리시",1937,274,0.5,0.14,1.3,25
"1622","가나빌라~농림축산검역본부 서울지역본부_코스","서울특별시","강서구",1108,104,0.5,0.4,0.2,25
"1623","대일고등학교~봉제산공원_코스","서울특별시","강서구",1005,113,0.4,0.5,0.1,25
"1624","관산25통마을회관앞버스정류소~대자동회전교차로_코스","경기도","고양시",1805,139,0.9,0.5,0.4,25
"1625","대자동회전교차로~관산25통마을회관앞버스정류소_코스","경기도","고양시",1588,139,0.6,0.4,0.59,25
"1626","관산25통마을회관앞버스정류소~대자동회전교차로_코스","경기도","고양시",1588,139,0.7,0.5,0.39,25
"1627","관산14동마을회관~관산25동마을회관_코스","경기도","고양시",2464,138,1.2,0.7,0.56,25
"1628","대자동회전교차로~관산25통마을회관앞버스정류소_코스","경기도","고양시",1805,139,0.7,0.4,0.7,25
"1629","고흥곤국악기연구원~객산_코스","경기도","하남시",3718,267,1.7,1.4,0.6,25
"1630","꿈자람공원~너구리산_코스","경기도","시흥시",7641,404,3.04,3,1.6,25
"1631","봉도청소년수련원~도봉산_코스","서울특별시","강북구",5624,221,2.42,1.7,1.4,25
"1632","두원빌라~도봉산_코스","서울특별시","도봉구",5288,178,2.69,1.4,1.2,25
"1633","능원사~도봉산_코스","서울특별시","도봉구",1983,178,1.18,0.4,0.4,25
"1634","북한산국립공원 수유분소~북한산우이역_코스","서울특별시","강북구",4471,161,2.17,0.9,1.4,25
"1635","둘레길탐방안내소~북한산국립공원 수유분소_코스","서울특별시","강북구",311,125,0.01,0.2,0.1,25
"1636","삼천사계곡~북한산둘레길8구간_코스","서울특별시","은평구",3956,227,1.7,1.46,0.8,25
"1637","서라벌중학교후분~북한산국립공원 수유분소_코스","서울특별시","강북구",3375,125,1.68,0.8,0.9,25
"1638","북한산성탐방지원센터~비법정탐방로_코스","서울특별시","은평구",7343,377,3.04,2,2.3,25
"1639","북한산성탐방지원센터~구기터널통제소출발점_코스","서울특별시","은평구",7174,377,3.3,1.9,1.97,25
"1640","북한산둘레길8구간~의상봉_코스","서울특별시","은평구",7039,458,3.64,1.9,1.5,25
"1641","북한산성계곡~영광교회_코스","경기도","고양시",7112,488,3.81,1.9,1.4,25
"1642","북한산둘레길8구간~삼천사계곡_코스","서울특별시","은평구",3956,227,1.76,0.7,1.5,25
"1643","둘레길탐방안내소~북한산국립공원 수유분소_코스","서울특별시","강북구",311,125,0.01,0.2,0.1,25
"1644","비법정탐방로~북한산성탐방지원센터_코스","서울특별시","은평구",7343,377,3.34,1.9,2.1,25
"1645","금선사~북한산성계곡_코스","서울특별시","종로구",6592,488,3.49,0.9,2.2,25
"1646","빨래골매표소~북한산국립공원사무소_코스","서울특별시","강북구",3341,272,1.64,1.3,0.4,25
"1647","영광교회~북한산성계곡_코스","서울특별시","종로구",7112,488,3.71,1.4,2,25
"1648","구기터널통제소출발점~북한산성탐방지원센터_코스","서울특별시","은평구",7174,377,3.67,1.6,1.9,25
"1649","북한산성탐방지원센터~금선사_코스","서울특별시","은평구",6213,488,3.31,1.9,1,25
"1650","북한산성계곡~금선사_코스","경기도","고양시",6592,488,3.7,2,0.89,25
"1651","북한산우이역~북한산국립공원 수유분소_코스","서울특별시","강북구",4471,161,2.27,1,1.2,25
"1652","삼각산화계사(일주문)~72보병사단 버스정류장_코스","서울특별시","강북구",13851,742,5.57,4.42,3.86,25
"1653","북한산국립공원사무소~빨래골매표소_코스","서울특별시","성북구",3341,272,1.44,0.3,1.6,25
"1654","금선사~북한산성탐방지원센터_코스","서울특별시","종로구",6213,488,3.11,0.9,2.2,25
"1655","북한산국립공원 수유분소~서라벌중학교후분_코스","서울특별시","강북구",3140,123,1.5,0.7,0.9,25
"1656","서라벌중학교후분~북한산국립공원 수유분소_코스","서울특별시","강북구",3140,123,1.54,0.7,0.9,25
"1657","북한산국립공원 수유분소~서라벌중학교후분_코스","서울특별시","강북구",3375,125,1.78,0.6,1,25
"1658","왕궁빌라~거마산_코스","경기도","부천시",1505,198,0.6,0.8,0.1,25
"1659","한울빛도서관~소래산_코스","경기도","부천시",4585,266,2.29,1.6,0.7,25
"1660","소사대공원~성주산_코스","경기도","부천시",2346,198,1.15,0.9,0.3,25
"1661","소사대공원~소래산_코스","경기도","부천시",4672,266,2.47,1.6,0.6,25
"1662","성주산~소사대공원_코스","경기도","부천시",2346,198,1.05,0.4,0.9,25
"1663","진영고등학교~소래산_코스","경기도","부천시",3635,266,1.84,1.3,0.5,25
"1664","성덕파크빌~소래산_코스","경기도","부천시",3805,266,1.8,1.5,0.5,25
"1665","궁동공원~성산공원_코스","서울특별시","서대문",673,84,0.37,0.1,0.2,25
"1666","안산도시자연공원~경희연립_코스","서울특별시","서대문",591,79,0.29,0.2,0.1,25
"1667","성산공원~궁동공원_코스","서울특별시","서대문",673,84,0.27,0.2,0.2,25
"1668","구룡산제1호 공영주차장~정선_코스","서울특별시","강남구",4314,262,1.9,1.2,1.2,25
"1669","정선~구룡산제1호 공영주차장_코스","서울특별시","강남구",4314,262,2,1.1,1.1,25
"1670","구룡산제1호 공영주차장~디에스빌딩_코스","서울특별시","강남구",4045,262,1.9,1.2,0.9,25
"1671","LH강남아이파크~구룡산제1호 공영주차장_코스","서울특별시","강남구",3995,262,1.7,0.9,1.3,25
"1672","구룡산제1호 공영주차장~LH강남아이파크_코스","서울특별시","강남구",3995,262,1.6,1.2,1.2,25
"1673","일원터널교차로~구룡산제1호 공영주차장_코스","서울특별시","강남구",1453,112,0.55,0.4,0.5,25
"1674","구룡산제1호 공영주차장~디에스빌딩_코스","서울특별시","강남구",3933,262,1.73,1.2,1,25
"1675","디에스빌딩~구룡산제1호 공영주차장_코스","서울특별시","강남구",4045,262,2.15,0.6,1.3,25
"1676","구룡산제1호 공영주차장~일원터널교차로_코스","서울특별시","강남구",1453,112,0.55,0.4,0.5,25
"1677","오봉산~종가집_코스","경기도","군포시",2096,185,1,0.4,0.7,25
"1678","종가집~오봉산_코스","경기도","의왕시",2096,185,1,0.6,0.5,25
"1679","종가집~오봉산_코스","경기도","의왕시",2121,185,1.12,0.6,0.4,25
"1680","오봉산~종가집_코스","경기도","군포시",2121,185,1.02,0.4,0.7,25
"1681","구름산쉼터~안서초등학교입구_코스","경기도","광명시",6465,223,2.67,1.8,2,25
"1682","가학산~광명터널입구_코스","경기도","광명시",1644,200,0.8,0.1,0.74,25
"1683","가리대~구름산_코스","경기도","광명시",2069,213,1.17,0.8,0.1,25
"1684","가학산~가리대_코스","경기도","광명시",4023,213,1.92,0.8,1.3,25
"1685","기형도 문학관 건너편~가학산_코스","경기도","광명시",2199,198,1,0.9,0.3,25
"1686","광명시보건소~서독산패러글라이딩착륙장_코스","경기도","광명시",7026,213,3.33,2,1.7,25
"1687","소하동복지회관~구름산입구_코스","경기도","광명시",2101,133,0.9,0.6,0.6,25
"1688","한치고개육교~구름산입구_코스","경기도","광명시",1313,133,0.4,0.3,0.6,25
"1689","광명시노인요양벙원~가학산_코스","경기도","광명시",4229,213,2.03,1.5,0.7,25
"1690","구름산입구~한치고개육교_코스","경기도","광명시",1313,133,0.61,0.4,0.3,25
"1691","구름산쉼터~단독필지사거리_코스","경기도","광명시",3323,223,1.32,1,1,25
"1692","새롬모터스~구름산_코스","경기도","광명시",2438,213,0.94,1.3,0.2,25
"1693","단독필지사거리~가학산_코스","경기도","광명시",4519,213,1.92,1.7,0.9,25
"1694","소하동복지회관~가학산_코스","경기도","광명시",3649,213,1.45,1.6,0.6,25
"1695","가학산~삼천리CNG충전소_코스","경기도","광명시",2207,198,1.01,0.2,1,25
"1696","하얀공동묘지앞~가학산_코스","경기도","광명시",3897,213,1.7,1.5,0.7,25
"1697","기형도 문학관 건너편~가학산_코스","경기도","광명시",2140,198,1.04,1,0.1,25
"1698","구름산~가리대_코스","경기도","광명시",2048,213,1,0.1,0.95,25
"1699","서독산패러글라이딩착륙장~광명시보건소_코스","경기도","광명시",7026,213,3.03,1.8,2.2,25
"1700","소하동복지회관~서독산패러글라이딩착륙장_코스","경기도","광명시",6180,213,3,1.7,1.48,25
"1701","산림욕장입구~안서초등학교입구_코스","경기도","광명시",7665,213,3.57,2,2.1,25
"1702","가리대~구름산_코스","경기도","광명시",2048,213,1.15,0.7,0.2,25
"1703","광명터널입구~가학산_코스","경기도","광명시",1644,200,0.74,0.8,0.1,25
"1704","가학산~기형도 문학관 건너편_코스","경기도","광명시",2140,198,0.94,0.2,1,25
"1705","서독산패러글라이딩착륙장~소하동복지회관_코스","경기도","광명시",6180,213,2.58,1.6,2,25
"1706","산림욕장입구~노리실낚시터_코스","경기도","광명시",7048,213,3.15,1.9,2,25
"1707","안서초등학교입구~산림욕장입구_코스","경기도","광명시",7665,213,3.4,2.1,2.17,25
"1708","광명시보건소~구름산입구_코스","경기도","광명시",2952,149,1.45,0.8,0.7,25
"1709","구름산쉼터~가리대_코스","경기도","광명시",2882,223,0.9,0.9,1.08,25
"1710","서독산패러글라이딩착륙장~가리대_코스","경기도","광명시",6573,213,2.9,1.8,1.87,25
"1711","구름산~노리실낚시터_코스","경기도","광명시",4916,213,2.62,0.9,1.4,25
"1712","안서초등학교입구~구름산쉼터_코스","경기도","광명시",6465,223,2.7,2,1.77,25
"1713","가학산~공세동경로당_코스","경기도","광명시",2387,198,1.09,0.3,1,25
"1714","한치고개육교~구름산_코스","경기도","광명시",2070,132,1,0.4,0.67,25
"1715","노리실낚시터~산림욕장입구_코스","경기도","광명시",7048,213,3.45,1.7,1.9,25
"1716","구름산~가리대_코스","경기도","광명시",2069,213,1,0.1,0.97,25
"1717","구름산~새롬모터스_코스","경기도","광명시",2438,213,1.24,0.1,1.1,25
"1718","구름산~한치고개육교_코스","경기도","광명시",2070,132,1.07,0.5,0.5,25
"1719","단독필지사거리~구름산쉼터_코스","경기도","광명시",3323,223,1.02,1.3,1,25
"1720","가학산~하얀공동묘지앞_코스","경기도","광명시",3897,213,1.5,0.8,1.6,25
"1721","공세동경로당~가학산_코스","경기도","광명시",2387,198,1.1,0.89,0.4,25
"1722","가학산~광명시노인요양벙원_코스","경기도","광명시",4229,213,1.73,0.8,1.7,25
"1723","노리실낚시터~구름산_코스","경기도","광명시",4916,213,2.62,1.4,0.9,25
"1724","가리대~서독산패러글라이딩착륙장_코스","경기도","광명시",6573,213,3.2,1.7,1.67,25
"1725","가리대~구름산쉼터_코스","경기도","광명시",2882,223,1.2,0.7,0.98,25
"1726","삼천리CNG충전소~가학산_코스","경기도","광명시",2207,198,0.9,1,0.3,25
"1727","구름산입구~소하동복지회관_코스","경기도","광명시",2101,133,0.8,0.6,0.7,25
"1728","춘덕산복숭아과원~원미공원_코스","경기도","부천시",1778,114,1.1,0.3,0.38,25
"1729","안산~홍제천인공폭포_코스","서울특별시","서대문",2988,269,0.8,0.8,1.39,25
"1730","북악산공원지킴이터~세검정초등학교 버스정류장_코스","서울특별시","성북구",4131,304,1.6,0.9,1.6,25
"1731","청계산옛골 마을버스정류장~인덕원역 1번출구_코스","경기도","성남시",11138,572,4.7,2.89,3.55,25
"1732","청계산(망경대)~다람쥐광장_코스","경기도","과천시",4662,603,1.8,0.7,2.16,25
"1733","다람쥐광장~청계산(망경대)_코스","경기도","과천시",4662,603,1.8,2.1,0.76,25
"1734","석기봉~청계산옛골 마을버스정류장_코스","경기도","과천시",4421,588,1.32,0.2,2.9,25
"1735","청계산(망경대)~독정이골_코스","경기도","과천시",5920,603,2.8,0.6,2.5,25
"1736","불곡산~죽전현대홈타운_코스","경기도","광주시",3041,318,1.34,0.4,1.3,25
"1737","이화여자대학교산학협력관~연세대학교영선실_코스","서울특별시","서대문",1713,172,0.81,0.5,0.4,25
"1738","조안보건소~적갑산_코스","경기도","남양주",7643,547,4.04,3,0.6,25
"1739","도곡리~덕소등산로입구_코스","경기도","남양주",4298,326,2.2,0.7,1,25
"1740","조안보건소~제공안산_코스","경기도","남양주",11354,547,5.14,3.73,2.49,25
"1741","조안보건소~큰명산_코스","경기도","남양주",11935,547,5.39,3.69,2.86,25
"1742","도곡1리입구~깊은산속올달샘캠핑장_코스","경기도","남양주",12024,547,5.42,2.88,3.72,25
"1743","조안보건소~갑산_코스","경기도","남양주",10590,547,5.66,2.94,2,25
"1744","덕소등산로입구~세정사_코스","경기도","남양주",11187,547,4.66,2.97,3.55,25
"1745","덕소등산로입구~깊은산속올달샘캠핑장_코스","경기도","남양주",11525,547,5.2,3.22,3.11,25
"1746","덕소등산로입구~도곡리_코스","경기도","남양주",4298,326,2.1,1.1,0.8,25
"1747","송죽교~광교산(시루봉)_코스","경기도","수원시",7720,544,3.52,3.1,1.1,25
